tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,dt_start_date,dt_starting_time,dt_starttime
476,2021-02-28 02:22:17.5970,2021-02-28 02:30:14.4320,402,Broadway & E 22 St,40.740343200000005,-73.98955109,4336,E 13 St & 2 Ave,40.731539374640725,-73.9853024482727,21221,Subscriber,1998,1,2021-02-28,02:22:17.597000,2021-02-28 02:22:17.597
351,2021-02-28 02:22:24.7840,2021-02-28 02:28:15.8380,3699,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,359,E 47 St & Park Ave,40.75510267,-73.97498696,37040,Customer,1987,1,2021-02-28,02:22:24.784000,2021-02-28 02:22:24.784
553,2021-02-28 02:22:41.3230,2021-02-28 02:31:55.1270,402,Broadway & E 22 St,40.740343200000005,-73.98955109,237,E 11 St & 2 Ave,40.73047309,-73.98672378,38091,Customer,1969,0,2021-02-28,02:22:41.323000,2021-02-28 02:22:41.323
288,2021-02-28 02:23:21.8830,2021-02-28 02:28:10.4060,146,Hudson St & Reade St,40.71625008,-74.0091059,363,West Thames St,40.70834698,-74.01713445,48883,Customer,1969,0,2021-02-28,02:23:21.883000,2021-02-28 02:23:21.883
422,2021-02-28 02:23:39.2500,2021-02-28 02:30:41.6110,146,Hudson St & Reade St,40.71625008,-74.0091059,340,Madison St & Clinton St,40.71269042,-73.98776323,47406,Customer,1969,0,2021-02-28,02:23:39.250000,2021-02-28 02:23:39.250
427,2021-02-28 02:23:45.4350,2021-02-28 02:30:53.1350,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650694,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,44255,Customer,1969,0,2021-02-28,02:23:45.435000,2021-02-28 02:23:45.435
1041,2021-02-28 02:23:47.4200,2021-02-28 02:41:09.0650,3077,Stagg St & Union Ave,40.70877084,-73.95095259,3578,Park Pl & Franklin Ave,40.67418060000001,-73.95649470000001,47538,Customer,1969,0,2021-02-28,02:23:47.420000,2021-02-28 02:23:47.420
2698,2021-02-28 02:23:55.9940,2021-02-28 03:08:54.4730,4044,8 Ave & W 38 St,40.75461,-73.99176999999999,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,27824,Customer,1969,0,2021-02-28,02:23:55.994000,2021-02-28 02:23:55.994
1618,2021-02-28 02:23:58.4880,2021-02-28 02:50:56.5300,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,174,E 25 St & 1 Ave,40.7381765,-73.97738662,48596,Customer,1969,0,2021-02-28,02:23:58.488000,2021-02-28 02:23:58.488
110,2021-02-28 02:24:07.4580,2021-02-28 02:25:57.9740,453,W 22 St & 8 Ave,40.74475148,-73.99915362,494,W 26 St & 8 Ave,40.74734825,-73.99723551,49578,Customer,1969,0,2021-02-28,02:24:07.458000,2021-02-28 02:24:07.458
1977,2021-02-28 02:24:30.8560,2021-02-28 02:57:27.9100,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,40329,Customer,1969,0,2021-02-28,02:24:30.856000,2021-02-28 02:24:30.856
466,2021-02-28 02:25:09.9570,2021-02-28 02:32:56.5840,3821,Evergreen Ave & Noll St,40.70106,-73.93318000000001,3853,Harrison Pl & Porter Ave,40.70686,-73.92851,45735,Customer,1969,0,2021-02-28,02:25:09.957000,2021-02-28 02:25:09.957
732,2021-02-28 02:25:25.9080,2021-02-28 02:37:38.5400,3293,W 92 St & Broadway,40.7921,-73.9739,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,37873,Customer,1969,0,2021-02-28,02:25:25.908000,2021-02-28 02:25:25.908
797,2021-02-28 02:26:02.0960,2021-02-28 02:39:19.7020,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041121,37224,Customer,1969,0,2021-02-28,02:26:02.096000,2021-02-28 02:26:02.096
295,2021-02-28 02:26:04.4800,2021-02-28 02:30:59.9460,3776,Central Ave & Starr Street,40.700003,-73.92834,3832,Central Ave & Weirfield St,40.69055,-73.91181,47827,Customer,1969,0,2021-02-28,02:26:04.480000,2021-02-28 02:26:04.480
607,2021-02-28 02:26:13.9990,2021-02-28 02:36:21.8830,3461,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,250,Lafayette St & Jersey St,40.72456089,-73.99565293,41725,Customer,1969,0,2021-02-28,02:26:13.999000,2021-02-28 02:26:13.999
807,2021-02-28 02:26:33.1620,2021-02-28 02:40:00.2380,422,W 59 St & 10 Ave,40.770513,-73.988038,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,45392,Customer,1969,0,2021-02-28,02:26:33.162000,2021-02-28 02:26:33.162
818,2021-02-28 02:27:00.2770,2021-02-28 02:40:38.3580,494,W 26 St & 8 Ave,40.74734825,-73.99723551,3457,E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,37814,Customer,1969,0,2021-02-28,02:27:00.277000,2021-02-28 02:27:00.277
610,2021-02-28 02:27:34.9110,2021-02-28 02:37:45.0400,79,Franklin St & W Broadway,40.71911552,-74.00666661,3812,University Pl & E 14 St,40.734814,-73.992085,35095,Subscriber,1965,1,2021-02-28,02:27:34.911000,2021-02-28 02:27:34.911
150,2021-02-28 02:27:44.9290,2021-02-28 02:30:15.6610,3738,Delancey St & Eldridge St,40.719383,-73.991479,312,Allen St & Stanton St,40.722055,-73.989111,47340,Subscriber,1954,1,2021-02-28,02:27:44.929000,2021-02-28 02:27:44.929
367,2021-02-28 02:27:56.3950,2021-02-28 02:34:04.3650,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3369,E 82 St & East End Ave,40.7724607,-73.9468208,49737,Customer,1969,0,2021-02-28,02:27:56.395000,2021-02-28 02:27:56.395
359,2021-02-28 02:28:05.0890,2021-02-28 02:34:04.8760,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3369,E 82 St & East End Ave,40.7724607,-73.9468208,26620,Customer,1969,0,2021-02-28,02:28:05.089000,2021-02-28 02:28:05.089
386,2021-02-28 02:28:19.9120,2021-02-28 02:34:46.0440,316,Fulton St & William St,40.70955958,-74.00653609,3461,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,50082,Customer,1969,0,2021-02-28,02:28:19.912000,2021-02-28 02:28:19.912
356,2021-02-28 02:28:22.6510,2021-02-28 02:34:18.7300,4233,2 Ave & E 29 St,40.741723510974715,-73.97809267044067,164,E 47 St & 2 Ave,40.75323098,-73.97032517,44379,Customer,1969,0,2021-02-28,02:28:22.651000,2021-02-28 02:28:22.651
1037,2021-02-28 02:28:34.0650,2021-02-28 02:45:51.3170,3766,Sharon St & Olive St,40.715353,-73.93856,3124,46 Ave & 5 St,40.74731,-73.95451,49333,Customer,1969,0,2021-02-28,02:28:34.065000,2021-02-28 02:28:34.065
1176,2021-02-28 02:28:45.8560,2021-02-28 02:48:22.3450,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,44694,Customer,1969,0,2021-02-28,02:28:45.856000,2021-02-28 02:28:45.856
489,2021-02-28 02:29:54.2180,2021-02-28 02:38:03.4810,434,9 Ave & W 18 St,40.74317449,-74.00366443,478,11 Ave & W 41 St,40.76030096,-73.99884222,48703,Customer,1969,0,2021-02-28,02:29:54.218000,2021-02-28 02:29:54.218
281,2021-02-28 02:30:11.1700,2021-02-28 02:34:53.0150,3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,3755,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,34179,Subscriber,1964,1,2021-02-28,02:30:11.170000,2021-02-28 02:30:11.170
567,2021-02-28 02:30:17.2020,2021-02-28 02:39:44.9350,466,W 25 St & 6 Ave,40.74395411,-73.99144871,116,W 17 St & 8 Ave,40.74177603,-74.00149746,32856,Customer,1969,0,2021-02-28,02:30:17.202000,2021-02-28 02:30:17.202
639,2021-02-28 02:30:29.0060,2021-02-28 02:41:08.0380,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3317,10 St & 5 Ave,40.6686273,-73.98700053,32392,Customer,1969,0,2021-02-28,02:30:29.006000,2021-02-28 02:30:29.006
641,2021-02-28 02:30:43.8070,2021-02-28 02:41:25.5340,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,26465,Customer,1969,0,2021-02-28,02:30:43.807000,2021-02-28 02:30:43.807
238,2021-02-28 02:30:52.2430,2021-02-28 02:34:50.6850,3335,Union St & 4 Ave,40.6772744,-73.98282002,3297,6 St & 7 Ave,40.668662700000006,-73.97988067,49975,Customer,1969,0,2021-02-28,02:30:52.243000,2021-02-28 02:30:52.243
392,2021-02-28 02:31:14.3870,2021-02-28 02:37:46.8870,317,E 6 St & Avenue B,40.72453734,-73.98185424,368,Carmine St & 6 Ave,40.73038599,-74.00214988,48065,Customer,1969,0,2021-02-28,02:31:14.387000,2021-02-28 02:31:14.387
805,2021-02-28 02:31:51.6450,2021-02-28 02:45:16.8990,4065,Wadsworth Ave & W 179 St,40.848467,-73.936064,4065,Wadsworth Ave & W 179 St,40.848467,-73.936064,49653,Customer,1969,0,2021-02-28,02:31:51.645000,2021-02-28 02:31:51.645
688,2021-02-28 02:32:02.3830,2021-02-28 02:43:30.9350,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,455,1 Ave & E 44 St,40.75001986,-73.96905301,25035,Customer,1969,0,2021-02-28,02:32:02.383000,2021-02-28 02:32:02.383
398,2021-02-28 02:32:15.5520,2021-02-28 02:38:53.9960,3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,3994,2 Ave & E 125 St,40.802554,-73.933509,48236,Subscriber,1956,2,2021-02-28,02:32:15.552000,2021-02-28 02:32:15.552
373,2021-02-28 02:32:20.4520,2021-02-28 02:38:34.1380,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747851,29082,Customer,1969,0,2021-02-28,02:32:20.452000,2021-02-28 02:32:20.452
1802,2021-02-28 02:32:22.9190,2021-02-28 03:02:25.6410,351,Front St & Maiden Ln,40.70530954,-74.00612572,479,9 Ave & W 45 St,40.76019252,-73.9912551,46494,Customer,1969,0,2021-02-28,02:32:22.919000,2021-02-28 02:32:22.919
1349,2021-02-28 02:32:25.6020,2021-02-28 02:54:55.1000,532,S 5 Pl & S 5 St,40.710451,-73.960876,3579,Sterling Pl & Bedford Ave,40.672695000000004,-73.954131,31248,Customer,1969,0,2021-02-28,02:32:25.602000,2021-02-28 02:32:25.602
286,2021-02-28 02:32:55.6350,2021-02-28 02:37:41.6640,4136,Washington Ave & E 163 St,40.824,-73.91089000000001,4249,E 170 St & Webster Ave,40.83617913677475,-73.90730146322765,50038,Customer,1969,0,2021-02-28,02:32:55.635000,2021-02-28 02:32:55.635
875,2021-02-28 02:33:13.0570,2021-02-28 02:47:48.9660,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,528,2 Ave & E 31 St,40.74290902,-73.97706058,37761,Subscriber,1998,1,2021-02-28,02:33:13.057000,2021-02-28 02:33:13.057
390,2021-02-28 02:33:18.3330,2021-02-28 02:39:49.2060,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,4121,1 Ave & E 39 St,40.74714,-73.97113,26094,Customer,1969,0,2021-02-28,02:33:18.333000,2021-02-28 02:33:18.333
1412,2021-02-28 02:33:28.5690,2021-02-28 02:57:01.0350,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,36367,Customer,1969,0,2021-02-28,02:33:28.569000,2021-02-28 02:33:28.569
496,2021-02-28 02:33:30.9410,2021-02-28 02:41:47.5740,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,3141,1 Ave & E 68 St,40.76500525,-73.95818491,42591,Customer,1969,0,2021-02-28,02:33:30.941000,2021-02-28 02:33:30.941
183,2021-02-28 02:33:36.6590,2021-02-28 02:36:40.3470,3142,1 Ave & E 62 St,40.761227399999996,-73.96094022,3141,1 Ave & E 68 St,40.76500525,-73.95818491,45734,Customer,1969,0,2021-02-28,02:33:36.659000,2021-02-28 02:33:36.659
1214,2021-02-28 02:34:40.8470,2021-02-28 02:54:55.6630,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,3804,Front St & Jay St,40.702461,-73.98684200000001,44105,Customer,1969,0,2021-02-28,02:34:40.847000,2021-02-28 02:34:40.847
732,2021-02-28 02:34:42.0400,2021-02-28 02:46:54.4640,3065,Union Ave & Wallabout St,40.70029511,-73.95032283,119,Park Ave & St Edwards St,40.69608941,-73.97803415,39202,Customer,1969,0,2021-02-28,02:34:42.040000,2021-02-28 02:34:42.040
234,2021-02-28 02:34:48.4600,2021-02-28 02:38:42.9230,422,W 59 St & 10 Ave,40.770513,-73.988038,468,Broadway & W 56 St,40.7652654,-73.98192338,32215,Customer,1969,0,2021-02-28,02:34:48.460000,2021-02-28 02:34:48.460
350,2021-02-28 02:34:49.3520,2021-02-28 02:40:39.3740,479,9 Ave & W 45 St,40.76019252,-73.9912551,3735,W 30 St & 10 Ave,40.752694,-74.002353,47896,Customer,1969,0,2021-02-28,02:34:49.352000,2021-02-28 02:34:49.352
1351,2021-02-28 02:34:58.1460,2021-02-28 02:57:29.9550,4218,Spruce St & Gold St,40.710323100000004,-74.0043228,3916,Pearl St & Peck Slip,40.708484999999996,-74.002751,39652,Subscriber,1982,1,2021-02-28,02:34:58.146000,2021-02-28 02:34:58.146
230,2021-02-28 02:35:24.8230,2021-02-28 02:39:15.1520,3461,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,4118,Liberty St & Nassau St,40.70858894240581,-74.00935482235809,49480,Customer,1969,0,2021-02-28,02:35:24.823000,2021-02-28 02:35:24.823
989,2021-02-28 02:35:48.1440,2021-02-28 02:52:17.4930,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,48428,Customer,1969,0,2021-02-28,02:35:48.144000,2021-02-28 02:35:48.144
436,2021-02-28 02:36:03.5530,2021-02-28 02:43:20.3120,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,38196,Customer,1969,0,2021-02-28,02:36:03.553000,2021-02-28 02:36:03.553
756,2021-02-28 02:36:10.8830,2021-02-28 02:48:47.1150,285,Broadway & E 14 St,40.73454567,-73.99074142,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,42660,Customer,1969,0,2021-02-28,02:36:10.883000,2021-02-28 02:36:10.883
584,2021-02-28 02:36:49.2210,2021-02-28 02:46:34.1340,3263,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,355,Bayard St & Baxter St,40.71602118,-73.99974372,46644,Customer,1969,0,2021-02-28,02:36:49.221000,2021-02-28 02:36:49.221
968,2021-02-28 02:36:51.8540,2021-02-28 02:53:00.3780,3926,5 Ave & W 131 St,40.810140000000004,-73.93973000000001,3926,5 Ave & W 131 St,40.810140000000004,-73.93973000000001,47756,Customer,1969,0,2021-02-28,02:36:51.854000,2021-02-28 02:36:51.854
649,2021-02-28 02:37:05.6720,2021-02-28 02:47:54.9010,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,3399,7 St & 3 Ave,40.67260298150126,-73.98983001708984,40800,Customer,1969,0,2021-02-28,02:37:05.672000,2021-02-28 02:37:05.672
471,2021-02-28 02:37:24.5470,2021-02-28 02:45:15.6320,3568,34 St & 35 Ave,40.756933200000006,-73.92622309999999,3721,31 St & Newtown Ave,40.7675487799971,-73.92093345522879,32156,Customer,1969,0,2021-02-28,02:37:24.547000,2021-02-28 02:37:24.547
1117,2021-02-28 02:37:25.9150,2021-02-28 02:56:03.4210,3756,White St & Moore St,40.704508000000004,-73.9351,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,46162,Subscriber,1975,1,2021-02-28,02:37:25.915000,2021-02-28 02:37:25.915
1079,2021-02-28 02:37:51.6140,2021-02-28 02:55:51.3510,3756,White St & Moore St,40.704508000000004,-73.9351,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,45878,Customer,1969,0,2021-02-28,02:37:51.614000,2021-02-28 02:37:51.614
456,2021-02-28 02:38:05.0980,2021-02-28 02:45:41.6460,3820,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,3838,Bushwick Ave & Harman St,40.69356,-73.92524,18527,Customer,1969,0,2021-02-28,02:38:05.098000,2021-02-28 02:38:05.098
1400,2021-02-28 02:38:06.7560,2021-02-28 03:01:27.5900,3749,Lexington Ave & E 36 St,40.747573958954796,-73.97880077362059,531,Forsyth St & Broome St,40.71893904,-73.99266288,49858,Customer,1969,0,2021-02-28,02:38:06.756000,2021-02-28 02:38:06.756
820,2021-02-28 02:38:24.3350,2021-02-28 02:52:05.0730,3872,Hancock St & Wyckoff Ave,40.6972,-73.90674,3781,Greene Av & Myrtle Av,40.698568,-73.918877,37884,Customer,1980,1,2021-02-28,02:38:24.335000,2021-02-28 02:38:24.335
117,2021-02-28 02:38:49.3160,2021-02-28 02:40:46.6800,4252,Home St & Westchester Ave,40.827628999999995,-73.886659,4203,Westchester Ave & Southern Blvd,40.824956,-73.891677,48274,Customer,1969,0,2021-02-28,02:38:49.316000,2021-02-28 02:38:49.316
204,2021-02-28 02:38:51.9200,2021-02-28 02:42:16.2900,402,Broadway & E 22 St,40.740343200000005,-73.98955109,461,E 20 St & 2 Ave,40.73587678,-73.98205027,44646,Customer,1969,0,2021-02-28,02:38:51.920000,2021-02-28 02:38:51.920
342,2021-02-28 02:39:24.4630,2021-02-28 02:45:06.9180,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,3116,Huron St & Franklin St,40.732659999999996,-73.95826,48171,Customer,1969,0,2021-02-28,02:39:24.463000,2021-02-28 02:39:24.463
230,2021-02-28 02:39:29.2770,2021-02-28 02:43:20.1690,402,Broadway & E 22 St,40.740343200000005,-73.98955109,3708,W 13 St & 5 Ave,40.735445,-73.99431,33219,Customer,1969,0,2021-02-28,02:39:29.277000,2021-02-28 02:39:29.277
164,2021-02-28 02:39:48.3130,2021-02-28 02:42:33.1620,3856,Kingsland Ave & Nassau Ave,40.725770000000004,-73.94173,3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,49463,Customer,1969,0,2021-02-28,02:39:48.313000,2021-02-28 02:39:48.313
1721,2021-02-28 02:40:13.4590,2021-02-28 03:08:55.2360,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,41104,Customer,2003,1,2021-02-28,02:40:13.459000,2021-02-28 02:40:13.459
115,2021-02-28 02:40:57.1340,2021-02-28 02:42:52.7270,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,34766,Customer,1969,0,2021-02-28,02:40:57.134000,2021-02-28 02:40:57.134
222,2021-02-28 02:41:16.0000,2021-02-28 02:44:58.5830,3457,E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,48123,Customer,1969,0,2021-02-28,02:41:16,2021-02-28 02:41:16.000
1151,2021-02-28 02:42:10.9300,2021-02-28 03:01:22.8360,3739,Perry St & Greenwich Ave,40.735918,-74.000939,3785,W 42 St & 6 Ave,40.75492,-73.98455,34090,Customer,1969,0,2021-02-28,02:42:10.930000,2021-02-28 02:42:10.930
470,2021-02-28 02:42:11.0860,2021-02-28 02:50:01.7890,4203,Westchester Ave & Southern Blvd,40.824956,-73.891677,3955,St Mary's St & Jackson Ave,40.808890999999996,-73.91081,36119,Customer,1969,0,2021-02-28,02:42:11.086000,2021-02-28 02:42:11.086
779,2021-02-28 02:42:42.8470,2021-02-28 02:55:42.3170,3069,Lorimer St & Broadway,40.70411791,-73.94818595,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,47962,Customer,1969,0,2021-02-28,02:42:42.847000,2021-02-28 02:42:42.847
293,2021-02-28 02:42:47.8140,2021-02-28 02:47:40.8990,3870,Melrose St & Broadway,40.697480999999996,-73.935877,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,28203,Customer,1969,0,2021-02-28,02:42:47.814000,2021-02-28 02:42:47.814
1467,2021-02-28 02:43:02.8770,2021-02-28 03:07:30.4940,4075,Central Park West & W 85 St,40.78476,-73.969862,238,Bank St & Washington St,40.7361967,-74.00859207,47066,Customer,1969,0,2021-02-28,02:43:02.877000,2021-02-28 02:43:02.877
379,2021-02-28 02:43:26.2960,2021-02-28 02:49:46.2230,531,Forsyth St & Broome St,40.71893904,-73.99266288,483,E 12 St & 3 Ave,40.73223272,-73.98889957,26909,Customer,1969,0,2021-02-28,02:43:26.296000,2021-02-28 02:43:26.296
712,2021-02-28 02:43:29.5090,2021-02-28 02:55:22.4230,4072,W 48 St & Rockefeller Plaza,40.757936462436746,-73.97960275411606,3707,Lexington Ave & E 26 St,40.741459000000006,-73.983293,17688,Customer,1969,0,2021-02-28,02:43:29.509000,2021-02-28 02:43:29.509
1080,2021-02-28 02:43:51.0420,2021-02-28 03:01:51.3790,3739,Perry St & Greenwich Ave,40.735918,-74.000939,3785,W 42 St & 6 Ave,40.75492,-73.98455,32324,Customer,1969,0,2021-02-28,02:43:51.042000,2021-02-28 02:43:51.042
194,2021-02-28 02:44:19.9450,2021-02-28 02:47:34.8780,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999,29178,Customer,1969,0,2021-02-28,02:44:19.945000,2021-02-28 02:44:19.945
423,2021-02-28 02:44:41.0260,2021-02-28 02:51:44.4450,3786,Division St & Bowery,40.714193,-73.996732,326,E 11 St & 1 Ave,40.72953837,-73.98426726,47523,Customer,1969,0,2021-02-28,02:44:41.026000,2021-02-28 02:44:41.026
646,2021-02-28 02:45:05.6750,2021-02-28 02:55:52.6300,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,3746,6 Ave & Broome St,40.72430832160217,-74.00473035871983,30231,Customer,1969,0,2021-02-28,02:45:05.675000,2021-02-28 02:45:05.675
354,2021-02-28 02:45:17.8890,2021-02-28 02:51:12.7600,3858,Kent St & McGuinness Blvd,40.73124,-73.95161,3086,Graham Ave & Conselyea St,40.715143,-73.944507,35957,Subscriber,1989,1,2021-02-28,02:45:17.889000,2021-02-28 02:45:17.889
1108,2021-02-28 02:45:34.7820,2021-02-28 03:04:03.5550,127,Barrow St & Hudson St,40.73172428,-74.00674436,376,John St & William St,40.70862144,-74.00722156,29049,Customer,1969,0,2021-02-28,02:45:34.782000,2021-02-28 02:45:34.782
544,2021-02-28 02:45:51.4200,2021-02-28 02:54:55.6760,3749,Lexington Ave & E 36 St,40.747573958954796,-73.97880077362059,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,43390,Customer,1969,0,2021-02-28,02:45:51.420000,2021-02-28 02:45:51.420
1606,2021-02-28 02:45:59.7390,2021-02-28 03:12:45.8930,257,Lispenard St & Broadway,40.71939226,-74.00247214,4333,E 5 St & Cooper Sq,40.72769,-73.990993,17397,Subscriber,1976,1,2021-02-28,02:45:59.739000,2021-02-28 02:45:59.739
719,2021-02-28 02:46:19.6330,2021-02-28 02:58:19.4060,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3357,W 106 St & Amsterdam Ave,40.80083629999999,-73.9664492472,46885,Customer,1969,0,2021-02-28,02:46:19.633000,2021-02-28 02:46:19.633
677,2021-02-28 02:46:30.9600,2021-02-28 02:57:48.3130,468,Broadway & W 56 St,40.7652654,-73.98192338,457,Broadway & W 58 St,40.76695317,-73.98169333,41704,Customer,1969,0,2021-02-28,02:46:30.960000,2021-02-28 02:46:30.960
483,2021-02-28 02:46:41.7580,2021-02-28 02:54:45.5480,3749,Lexington Ave & E 36 St,40.747573958954796,-73.97880077362059,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,36594,Customer,1969,0,2021-02-28,02:46:41.758000,2021-02-28 02:46:41.758
456,2021-02-28 02:46:48.0820,2021-02-28 02:54:24.9100,483,E 12 St & 3 Ave,40.73223272,-73.98889957,358,Christopher St & Greenwich St,40.73291553,-74.00711384,41569,Customer,1969,0,2021-02-28,02:46:48.082000,2021-02-28 02:46:48.082
788,2021-02-28 02:46:50.2620,2021-02-28 02:59:59.2580,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,2009,Catherine St & Monroe St,40.71117444,-73.99682619,44652,Customer,1969,0,2021-02-28,02:46:50.262000,2021-02-28 02:46:50.262
2278,2021-02-28 02:47:16.2960,2021-02-28 03:25:14.3970,4177,Prospect Ave & Jennings St,40.831762,-73.89685300000001,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,47955,Customer,1969,0,2021-02-28,02:47:16.296000,2021-02-28 02:47:16.296
1792,2021-02-28 02:47:49.5620,2021-02-28 03:17:41.6830,505,6 Ave & W 33 St,40.74901271,-73.98848395,3141,1 Ave & E 68 St,40.76500525,-73.95818491,41930,Customer,1969,0,2021-02-28,02:47:49.562000,2021-02-28 02:47:49.562
441,2021-02-28 02:48:29.9480,2021-02-28 02:55:51.3390,301,E 2 St & Avenue B,40.72217444,-73.98368779,507,E 25 St & 2 Ave,40.73912601,-73.97973776,36190,Customer,1969,0,2021-02-28,02:48:29.948000,2021-02-28 02:48:29.948
465,2021-02-28 02:48:36.3760,2021-02-28 02:56:22.2740,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,49606,Customer,1969,0,2021-02-28,02:48:36.376000,2021-02-28 02:48:36.376
465,2021-02-28 02:48:41.5180,2021-02-28 02:56:27.3360,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,48461,Customer,1969,0,2021-02-28,02:48:41.518000,2021-02-28 02:48:41.518
1453,2021-02-28 02:48:42.7850,2021-02-28 03:12:56.4340,4170,Webster Ave & E 166 St,40.828975,-73.911259,4165,E 165 St & Clay Ave,40.82809,-73.91288,49322,Customer,1969,0,2021-02-28,02:48:42.785000,2021-02-28 02:48:42.785
867,2021-02-28 02:48:54.8250,2021-02-28 03:03:22.3940,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3141,1 Ave & E 68 St,40.76500525,-73.95818491,49585,Customer,1969,0,2021-02-28,02:48:54.825000,2021-02-28 02:48:54.825
724,2021-02-28 02:48:54.9950,2021-02-28 03:00:59.5160,3082,Hope St & Union Ave,40.71167351,-73.95141312,3755,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,33289,Customer,1969,0,2021-02-28,02:48:54.995000,2021-02-28 02:48:54.995
149,2021-02-28 02:48:57.9540,2021-02-28 02:51:27.0090,237,E 11 St & 2 Ave,40.73047309,-73.98672378,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,31094,Customer,1969,0,2021-02-28,02:48:57.954000,2021-02-28 02:48:57.954
385,2021-02-28 02:48:59.9150,2021-02-28 02:55:25.8240,461,E 20 St & 2 Ave,40.73587678,-73.98205027,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,34339,Customer,1969,0,2021-02-28,02:48:59.915000,2021-02-28 02:48:59.915
350,2021-02-28 02:49:10.9260,2021-02-28 02:55:01.2850,4232,6 Ave & W 45 St,40.756951,-73.98263100000001,4240,E 44 St & Lexington Ave,40.752643,-73.97499599999999,42716,Customer,1969,0,2021-02-28,02:49:10.926000,2021-02-28 02:49:10.926
