station id,station name,station latitude,station longitude,Station Type
3998,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,start
3424,E 106 St & Lexington Ave,40.791976,-73.945993,start
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,start
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,start
4280,W 10 St & Washington St,40.73342399437081,-74.00851495563984,start
3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,start
4056,Broadway & W 165 St,40.839137,-73.941409,start
4073,W 51 St & Rockefeller Plaza,40.75969995906254,-73.9780819416046,start
3263,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,start
489,10 Ave & W 28 St,40.75066386,-74.00176802,start
3125,45 Rd & 11 St,40.74708586,-73.94977234,start
3068,Humboldt St & Varet St,40.7031724,-73.940636,start
146,Hudson St & Reade St,40.71625008,-74.0091059,start
4161,3 Ave & E 174 St - Bathgate Vaccination Site,40.842240000000004,-73.8985,start
3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,start
3139,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,start
3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,start
536,1 Ave & E 30 St,40.74144387,-73.97536082,start
3521,Lenox Ave & W 111 St,40.7987859,-73.9523,start
4029,Courtlandt Ave & E 149 St,40.816402000000004,-73.919549,start
284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,start
3600,31 Ave & Steinway St,40.761148799999994,-73.9170071,start
3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,start
3416,7 Ave & Park Pl,40.67761470000001,-73.97324283,start
3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,start
3920,E 132 St & Madison Ave,40.810224,-73.93719499999999,start
143,Clinton St & Joralemon St,40.69239502,-73.99337909,start
3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650694,start
3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,start
484,W 44 St & 5 Ave,40.75500254,-73.98014437,start
3243,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,start
3410,Dean St & Hoyt St,40.686444200000004,-73.98759104,start
164,E 47 St & 2 Ave,40.75323098,-73.97032517,start
3436,Greenwich St & Hubert St,40.721319,-74.010065,start
3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,start
3764,Bushwick Ave & McKibbin St,40.705517,-73.93936,start
3735,W 30 St & 10 Ave,40.752694,-74.002353,start
3623,W 120 St & Claremont Ave,40.8109494,-73.9634,start
3555,28 St & 41 Ave,40.751047,-73.93796999999999,start
3986,E 149 St & Morris Ave,40.81734,-73.922962,start
434,9 Ave & W 18 St,40.74317449,-74.00366443,start
3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,start
3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,start
3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.9752320945263,start
4072,W 48 St & Rockefeller Plaza,40.757936462436746,-73.97960275411606,start
439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,start
3738,Delancey St & Eldridge St,40.719383,-73.991479,start
534,Water - Whitehall Plaza,40.70255065,-74.0127234,start
3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,start
3575,Crescent St & 34 Ave,40.76108,-73.930562,start
458,11 Ave & W 27 St,40.751396,-74.00522600000001,start
3942,Broadway & W 133 St,40.8190344,-73.95615600000001,start
3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,start
3536,W 116 St & Broadway,40.8082,-73.9641,start
4244,W 36 St & 7 Ave,40.752148999999996,-73.98953900000001,start
3772,Devoe St & Morgan Ave,40.713811,-73.93515,start
3492,E 118 St & Park Ave,40.8005385,-73.9419949,start
4238,W 44 St & 11 Ave,40.762009,-73.996975,start
293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,start
4247,Riverside Dr & W 153 St,40.832164,-73.949702,start
376,John St & William St,40.70862144,-74.00722156,start
3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,start
3913,Sands St Gate,40.699569,-73.979827,start
3517,31 St & Hoyt Ave N,40.771152799999996,-73.9170074,start
4023,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,start
4053,W 163 St & Edgecombe Ave,40.835798,-73.937496,start
3404,7 St & 5 Ave,40.670492200000005,-73.98541675,start
390,Duffield St & Willoughby St,40.69221589,-73.9842844,start
276,Duane St & Greenwich St,40.71748752,-74.0104554,start
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,start
3387,E 106 St & Madison Ave,40.79343370000001,-73.94945003,start
2021,W 45 St & 8 Ave,40.75929124,-73.98859651,start
3818,Calyer St & Jewel St,40.72984,-73.94839,start
4004,Edgecombe Ave & W 141 St,40.820681,-73.945144,start
3716,40 Ave & Crescent St,40.7535992020056,-73.9379560947418,start
3338,2 Ave & E 99 St,40.786258600000004,-73.94552579,start
223,W 13 St & 7 Ave,40.73781509,-73.99994661,start
3166,Riverside Dr & W 72 St,40.780577990103346,-73.98562431335448,start
3289,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,start
3305,E 91 St & 2 Ave,40.781122299341654,-73.94965589046478,start
4309,18 St & 27 Ave,40.772768286288304,-73.9274364709854,start
3637,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778352,start
268,Howard St & Centre St,40.71910537,-73.99973337,start
3813,W 20 St & 10 Ave,40.745686,-74.00514100000001,start
4332,Morris Ave & E 163 St,40.827230499624726,-73.91765579597632,start
3132,E 59 St & Madison Ave,40.76350532,-73.97109243,start
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,start
3118,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,start
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,start
3589,Broadway & 12 St,40.7668,-73.93477740000002,start
244,Willoughby Ave & Hall St,40.69196035,-73.96536851,start
3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,start
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,start
4068,Fort Washington Ave & W 183 St,40.852252,-73.937854,start
3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,start
405,Washington St & Gansevoort St,40.739323,-74.008119,start
275,Washington Ave & Greene Ave,40.68650065,-73.96563307,start
289,Monroe St & Classon Ave,40.684568299999995,-73.95881081,start
3418,Plaza St West & Flatbush Ave,40.675020700000005,-73.97111473,start
400,Pitt St & Stanton St,40.71926081,-73.98178024,start
3989,Willis Ave & E 137 St,40.808384000000004,-73.923604,start
3282,5 Ave & E 88 St,40.78307,-73.95939,start
3932,Grand Concourse & E 144 St,40.816576,-73.927987,start
3537,Carlton Ave & Dean St,40.68097410000001,-73.97100970000001,start
83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,start
3086,Graham Ave & Conselyea St,40.715143,-73.944507,start
3826,Moffat St & Bushwick,40.68458,-73.90925,start
4016,Adam Clayton Powell Blvd & W 130 St,40.812346000000005,-73.946168,start
399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,start
4222,River Ave & E 151 St,40.822216999999995,-73.928939,start
3686,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,start
320,Leonard St & Church St,40.717571,-74.005549,start
3564,21 St & 36 Ave,40.760185299999996,-73.9362726,start
303,Mercer St & Spring St,40.72362738,-73.99949601,start
3591,21 St & 31 Dr,40.7659,-73.930819,start
486,Broadway & W 29 St,40.7462009,-73.98855723,start
3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372,start
3299,E 98 St & Park Ave,40.788129999999995,-73.95206,start
3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,start
3152,3 Ave & E 71 St,40.76873687,-73.96119945,start
3781,Greene Av & Myrtle Av,40.698568,-73.918877,start
4118,Liberty St & Nassau St,40.70858894240581,-74.00935482235809,start
260,Broad St & Bridge St,40.70365182,-74.01167797,start
3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,start
3603,31 Ave & 30 St,40.7647,-73.9240312,start
398,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,start
368,Carmine St & 6 Ave,40.73038599,-74.00214988,start
3516,31 St & Astoria Blvd,40.76991760000001,-73.91840570000001,start
3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869765,start
3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,start
3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,start
3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,start
3358,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126,start
3059,Pulaski St & Marcus Garvey Blvd,40.693398200000004,-73.939877,start
391,Clark St & Henry St,40.69760127,-73.99344559,start
3922,Alexander Ave & E 134 St,40.807466,-73.92710699999999,start
4254,34 St & 38 Ave,40.752443,-73.929737,start
3927,Lenox Ave & W 133 St,40.81296,-73.941878,start
3497,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349,start
3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,start
3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,start
3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,start
3866,Wilson Ave & Moffat St,40.68906,-73.90505999999999,start
3384,Smith St & 3 St,40.678724200000005,-73.99599099,start
82,St James Pl & Pearl St,40.71117416,-74.00016545,start
3533,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999,start
3926,5 Ave & W 131 St,40.810140000000004,-73.93973000000001,start
3362,Madison Ave & E 82 St,40.7781314,-73.96069399,start
4088,Nelson Ave & W 172 St,40.843965000000004,-73.920999,start
3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,start
354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,start
3758,George St & Wilson Ave,40.702996999999996,-73.92997,start
3705,Thompson St & Bleecker St,40.72840059450829,-73.99968780577183,start
3156,E 72 St & York Ave,40.76663814,-73.95348296,start
3312,1 Ave & E 94 St,40.78172120000001,-73.94594000000001,start
4012,W 148 St & Amsterdam Ave,40.827075,-73.945909,start
3309,E 97 St & 3 Ave,40.7859201,-73.94860294,start
3241,Monroe St & Tompkins Ave,40.686203000000006,-73.944694,start
4158,Freeman St & Reverend James A Polite Ave,40.830529,-73.894717,start
3322,12 St & 4 Ave,40.668603000000004,-73.99043940000001,start
392,Jay St & Tech Pl,40.695065,-73.987167,start
3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,start
3857,Engert Ave & McGuinness Blvd,40.721579999999996,-73.94546,start
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,start
3615,44 Dr & 21 St,40.748000000000005,-73.94609270000001,start
396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,start
3067,Broadway & Whipple St,40.7016657,-73.9437303,start
4043,W 78 St & Amsterdam Ave,40.782535857724106,-73.97908508777618,start
3648,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,start
4248,Old Slip & South St,40.70336686695865,-74.007867872715,start
3770,Central Ave & Flushing Ave,40.702831,-73.9333,start
3822,Bushwick Ave & Forrest St,40.700759999999995,-73.93641,start
3128,21 St & 43 Ave,40.75052534,-73.94594845,start
3900,Morgan Ave & Lombardy St,40.72226,-73.93889,start
3668,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,start
3116,Huron St & Franklin St,40.732659999999996,-73.95826,start
456,E 53 St & Madison Ave,40.75971079999999,-73.97402311,start
3112,Milton St & Franklin St,40.72906,-73.95779,start
3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,start
4052,Amsterdam Ave & W 162 St,40.83618,-73.939789,start
3344,Pioneer St & Van Brunt St,40.679043,-74.011169,start
3113,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,start
3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,start
3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,start
3863,Central Ave & Woodbine St,40.69296,-73.91605,start
3055,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916,start
513,W 56 St & 10 Ave,40.768254,-73.988639,start
3855,Frost St & Debevoise Ave,40.71882,-73.93948,start
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,start
3767,Powers St & Olive St,40.713229999999996,-73.93894,start
3924,Lincoln Ave & E 138 St,40.810893,-73.927311,start
427,Bus Slip & State St,40.701907,-74.013942,start
386,Centre St & Worth St,40.71494807,-74.00234482,start
3817,Withers St & Kingsland Ave,40.717729999999996,-73.94051,start
3081,Graham Ave & Grand St,40.711863,-73.944024,start
3545,Broadway & W 122 St,40.8120562,-73.9612547,start
4160,Washington Ave & E 174 St,40.843078999999996,-73.900216,start
301,E 2 St & Avenue B,40.72217444,-73.98368779,start
3052,Lewis Ave & Madison St,40.686312,-73.935775,start
3832,Central Ave & Weirfield St,40.69055,-73.91181,start
261,Johnson St & Gold St,40.69474881,-73.98362464,start
3288,E 88 St & 1 Ave,40.778301,-73.9488134,start
3292,5 Ave & E 93 St,40.785785100000005,-73.957481,start
343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,start
4110,Avenue D & E 10 St,40.72506551015475,-73.97515833377837,start
3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,start
242,Carlton Ave & Flushing Ave,40.697787,-73.973736,start
328,Watts St & Greenwich St,40.72405549,-74.00965965,start
3586,34 Ave & 13 St,40.763875299999995,-73.9364848,start
3157,East End Ave & E 86 St,40.77518615,-73.94446054,start
232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,start
3502,Lexington Ave & E 111 St,40.79541210000001,-73.9441232,start
3787,Dock 72 Way & Market St,40.69985,-73.97140999999999,start
3513,21 St & Hoyt Ave S,40.774645,-73.92370600000001,start
3856,Kingsland Ave & Nassau Ave,40.725770000000004,-73.94173,start
3745,36 Ave & 31 St,40.75651272984955,-73.92957486212252,start
310,State St & Smith St,40.68926942,-73.98912867,start
3598,Newton Rd & 44 St,40.7595701,-73.91426779999999,start
3459,E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,start
3775,Suydam St & Knickerbocker Ave,40.702013,-73.923769,start
4215,Hudson St & W 13 St,40.74005708567285,-74.0052741765976,start
3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,start
3505,Lexington Ave & E 127 St,40.805726,-73.936322,start
3561,37 Ave & 35 St,40.7531106,-73.9279917,start
304,Broadway & Battery Pl,40.70463334,-74.01361706,start
417,Barclay St & Church St,40.71291224,-74.01020234,start
2000,Front St & Washington St,40.70255088,-73.98940236,start
2008,Little West St & 1 Pl,40.70569254,-74.01677685,start
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,start
467,Dean St & 4 Ave,40.68312489,-73.97895137,start
3071,Boerum St & Broadway,40.70538077,-73.94976519,start
3559,21 St & 38 Ave,40.7576314,-73.9391224,start
245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,start
3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,start
278,Concord St & Bridge St,40.69766564,-73.98476437,start
4200,E 174 St & Walton Ave,40.844811,-73.912042,start
351,Front St & Maiden Ln,40.70530954,-74.00612572,start
508,W 46 St & 11 Ave,40.76341379,-73.99667444,start
4113,Icahn Stadium,40.793459999999996,-73.92389,start
4047,Amsterdam Ave & W 156 St,40.832081,-73.942386,start
3997,5 Av & W 139 St,40.815484000000005,-73.935856,start
3984,W 140 St & Riverside Dr,40.824013,-73.95474300000001,start
4225,Clinton St & Tillary St,40.696232971293156,-73.99142056703569,start
383,Greenwich Ave & Charles St,40.735238,-74.000271,start
3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,start
3422,Columbia St & Degraw St,40.6859296,-74.00242364,start
3392,Commerce St & Van Brunt St,40.681211700000006,-74.00860912,start
3246,Montague St & Clinton St,40.694281141397326,-73.99230033159256,start
4034,Hamilton Pl & W 138 St,40.821728,-73.952761,start
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,start
4123,Central Park W & W 103 St,40.79603684159984,-73.96158903853575,start
216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,start
3551,3 Ave & E 112 St,40.795508,-73.94160600000001,start
481,S 3 St & Bedford Ave,40.71260486,-73.96264403,start
3887,Flushing Ave & Woodward Ave,40.71246,-73.91873000000001,start
326,E 11 St & 1 Ave,40.72953837,-73.98426726,start
3888,Woodward Ave & Harman St,40.70793,-73.91091999999999,start
3608,5 St & 51 Ave,40.7423737,-73.9566,start
3363,E 102 St & Park Ave,40.7904828,-73.95033068,start
3595,35 St & Broadway,40.760339,-73.9222427,start
3838,Bushwick Ave & Harman St,40.69356,-73.92524,start
3167,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842,start
4171,Boston Rd & E 167 St,40.828199,-73.903719,start
3332,Degraw St & Hoyt St,40.68199044270703,-73.99079024791719,start
4141,Southern Blvd & Tiffany St,40.818185,-73.894143,start
4067,Amsterdam Ave & W 180 St,40.847396,-73.931205,start
3756,White St & Moore St,40.704508000000004,-73.9351,start
3606,49 Ave & 21 St,40.74252,-73.948852,start
4071,Broadway & W 160 St,40.835775,-73.9434,start
3969,St Ann's Ave & Westchester Ave,40.815887,-73.911918,start
3396,Clinton St & 4 Place,40.6783563,-74.00014502,start
3737,Stanton St & Norfolk St,40.720746999999996,-73.986274,start
418,Front St & Gold St,40.70224,-73.982578,start
3617,28 Ave & 35 St,40.7671,-73.9169858,start
3766,Sharon St & Olive St,40.715353,-73.93856,start
3515,24 Ave & 26 St,40.774591,-73.918544,start
3096,Union Ave & N 12 St,40.71924,-73.95241999999999,start
282,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494,start
3337,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925368,start
474,5 Ave & E 29 St,40.7451677,-73.98683077,start
249,Harrison St & Hudson St,40.71870987,-74.0090009,start
4065,Wadsworth Ave & W 179 St,40.848467,-73.936064,start
4256,25 Ave & 41 St,40.767666,-73.910963,start
262,Washington Park,40.6917823,-73.97372990000001,start
259,South St & Whitehall St,40.70122128,-74.01234218,start
3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,start
3961,Morris Ave & E 153 St,40.820036,-73.92141099999999,start
4131,Goble Pl & Macombs Rd,40.844075,-73.91725600000001,start
3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,start
3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041121,start
3389,Carroll St & Columbia St,40.6830456,-74.00348559,start
4268,50 St & Northern Blvd,40.753440999999995,-73.912402,start
3882,Norman St & Wyckoff Ave,40.695170000000005,-73.90311,start
3676,Van Brunt St & Van Dyke St,40.675832943912894,-74.01472628116608,start
3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,start
3565,36 Ave & 10 St,40.7614376,-73.9411265,start
443,Bedford Ave & S 9 St,40.70853074,-73.96408963,start
4206,Southern Blvd & E 149 St,40.811892,-73.90419200000001,start
3398,Smith St & 9 St,40.67469570000001,-73.99785768,start
3407,Union St & Nevins St,40.67909799721684,-73.98765474557877,start
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,start
3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,start
3297,6 St & 7 Ave,40.668662700000006,-73.97988067,start
3864,Central Ave & Covert St,40.68929,-73.90951,start
423,W 54 St & 9 Ave,40.76584941,-73.98690506,start
3877,Madison St & Forest Ave,40.70555,-73.90245,start
4205,Crotona Park North & Prospect Ave,40.841091999999996,-73.892317,start
3909,Madison St & Woodward Ave,40.70408,-73.90408000000001,start
419,Carlton Ave & Park Ave,40.69580705,-73.97355569,start
4048,St. Nicholas Ave & W 157 St,40.832314000000004,-73.94102,start
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,start
3124,46 Ave & 5 St,40.74731,-73.95451,start
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,start
3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,start
3923,Lincoln Ave & E 134 St,40.808484,-73.928803,start
3177,W 84 St & Broadway,40.7867947,-73.977112,start
3361,Carroll St & 6 Ave,40.6740886,-73.9787282,start
3890,Grove St & Broadway,40.69047,-73.923511,start
3364,Carroll St & 5 Ave,40.6751622,-73.9814832,start
4164,E 174 St & Longfellow Ave,40.836273999999996,-73.88430799999999,start
4011,Westchester Ave & Jackson Ave,40.816124,-73.908116,start
4014,Riverside Dr & W 148 St,40.829114000000004,-73.95042600000001,start
3310,14 St & 7 Ave,40.663779,-73.98396846,start
4257,43 St & 37 Ave,40.750181,-73.91999799999999,start
3960,Hamilton Pl & W 140 St,40.822756,-73.951346,start
4201,Clay Ave & Claremont Pkwy,40.83999,-73.90549,start
3950,Brook Ave & E 141 St,40.809619,-73.917875,start
4319,31 Ave & 57 St,40.757357,-73.904726,start
3607,31 Ave & 14 St,40.7682,-73.9322662,start
4117,Sullivan Pl & Franklin Ave,40.66407983678161,-73.96025128666679,start
3306,10 St & 7 Ave,40.666207799999995,-73.98199886,start
3102,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,start
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,start
344,Monroe St & Bedford Ave,40.6851443,-73.95380904,start
3391,E 106 St & 1 Ave,40.7892529,-73.93956237,start
3590,Carroll St & Franklin Ave,40.6679411,-73.9588,start
3999,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,start
3852,Stewart Ave & Johnson Ave,40.708690000000004,-73.92586999999999,start
373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,start
3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,start
3148,E 84 St & 1 Ave,40.77565541,-73.95068615,start
3325,E 95 St & 3 Ave,40.7849032,-73.950503,start
3947,E 138 St & Willow Ave,40.804168,-73.91154499999999,start
3573,35 St & 34 Ave,40.7580583,-73.92427509999999,start
3840,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,start
3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,start
4015,W 155 St & Frederick Douglass Blvd,40.829229999999995,-73.936996,start
3674,Jay St & York St,40.70140317257725,-73.98672670125961,start
3622,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999,start
3048,Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977,start
4272,Ditmars Ave & 43 St,40.771203,-73.903865,start
4262,38 St & Northern Blvd,40.752371999999994,-73.925384,start
3616,Steinway St & 28 Ave,40.7656251,-73.9136695,start
3524,19 St & 24 Ave,40.777455200000006,-73.9225403,start
4035,Broadway & W 153 St,40.831327,-73.946665,start
3069,Lorimer St & Broadway,40.70411791,-73.94818595,start
3848,Suydam St & Broadway,40.695440000000005,-73.93223,start
3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,start
3837,Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,start
3728,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,start
3790,Henry St & Middagh St,40.7003,-73.99158100000001,start
3321,Clinton St & Union St,40.683116399999996,-73.99785267,start
3308,Kane St & Clinton St,40.686175799999994,-73.99645295,start
3549,Grand Ave & Bergen St,40.678045000000004,-73.962408,start
3928,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,start
3773,Knickerbocker Ave & Thames St,40.70539,-73.92976,start
3809,W 55 St & 6 Ave,40.763189000000004,-73.978434,start
3425,2 Ave & E 104 St,40.789210499999996,-73.94370784,start
4061,Fort Washington Ave & W 173 St,40.84522,-73.940493,start
4214,Spring St & Hudson St,40.725839967923754,-74.00765329599379,start
3557,40 Ave & 9 St,40.75742,-73.945133,start
3503,Madison Ave & E 120 St,40.80295,-73.942954,start
3839,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,start
3390,E 109 St & 3 Ave,40.79329668,-73.9432083,start
3478,2 Ave & 36 St,40.65708866668485,-74.00870203971863,start
3816,Metropolitan Ave & Vandervoort Ave,40.714290000000005,-73.93323000000001,start
3127,9 St & 44 Rd,40.74966,-73.9521,start
3937,E 135 St & St Ann's Ave,40.805089,-73.91888900000001,start
3494,E 115 St & Lexington Ave,40.797911,-73.9423,start
3881,12 Ave & W 125 St,40.818298999999996,-73.96040500000001,start
144,Nassau St & Navy St,40.69839895,-73.98068914,start
3776,Central Ave & Starr Street,40.700003,-73.92834,start
3375,3 Ave & E 72 St,40.7699426,-73.96060712,start
3876,Forest Ave & Summerfield St,40.699220000000004,-73.89795,start
4188,Broadway & W 155 St,40.83299,-73.94592,start
3819,Green St & McGuinness Blvd,40.733959999999996,-73.95204,start
3578,Park Pl & Franklin Ave,40.67418060000001,-73.95649470000001,start
3566,Crescent St & 35 Ave,40.7596276,-73.93214549999999,start
3934,St Nicholas Ave & E 134 St,40.816234,-73.948222,start
3831,Broadway & Hancock St,40.68663,-73.9168,start
3654,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,start
3842,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,start
3072,Leonard St & Boerum St,40.70583339,-73.94644578,start
3968,Prospect Ave & E 151 St,40.814232000000004,-73.903927,start
3461,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,start
4001,Lenox Ave & W 146 St,40.821111,-73.935971,start
127,Barrow St & Hudson St,40.73172428,-74.00674436,start
3317,10 St & 5 Ave,40.6686273,-73.98700053,start
3602,31 Ave & 34 St,40.763154,-73.920827,start
3870,Melrose St & Broadway,40.697480999999996,-73.935877,start
512,W 29 St & 9 Ave,40.750072700000004,-73.99839279,start
3456,Jackson St & Leonard St,40.716380319735606,-73.94821286201476,start
3892,38 Ave & 29 St,40.75473,-73.93366999999999,start
3778,Irving Ave & DeKalb Ave,40.7027,-73.92095,start
3780,Wyckoff Av & Stanhope St,40.703545,-73.917775,start
3249,Verona Pl & Fulton St,40.680356084043396,-73.94767910242079,start
3379,E 103 St & Lexington Ave,40.790305100000005,-73.94755757,start
3976,E 156 & Brook Ave,40.819823,-73.91241099999999,start
3865,Knickerbocker Ave & Cooper St,40.69081,-73.90448,start
3878,Cypress Ave & George St,40.69812,-73.90271,start
4136,Washington Ave & E 163 St,40.824,-73.91089000000001,start
3043,Lewis Ave & Decatur St,40.6814598,-73.934903,start
3593,31 St & Broadway,40.761584,-73.925921,start
3130,21 St & Queens Plaza North,40.75325964,-73.94335788,start
3761,Cedar St & Myrtle Ave,40.697842,-73.926241,start
3621,27 Ave & 9 St,40.7739825,-73.93091340000001,start
3771,McKibbin St & Bogart St,40.706237,-73.933871,start
3829,Central Ave & Decatur St,40.6882,-73.90798000000001,start
4021,E 138 St & Grand Concourse,40.813224,-73.930605,start
3940,E 134 St & Walnut Ave,40.800425,-73.911034,start
3768,Waterbury St & Stagg St,40.710190000000004,-73.93734,start
4328,W 167 St & St. Nicholas Ave,40.840123999999996,-73.93949,start
483,E 12 St & 3 Ave,40.73223272,-73.98889957,start
3397,Court St & Nelson St,40.6763947,-73.99869893,start
3982,Bergen Ave & E 152 St,40.817166,-73.914737,start
3649,W 129 St & Convent Ave,40.81439443791581,-73.95324736833571,start
3525,23 Ave & 27 St,40.776165,-73.9153175,start
3939,Willow Ave & E 133 St,40.800933,-73.913863,start
3543,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917357,start
3408,Congress St & Clinton St,40.6881529,-73.99520919,start
3899,Manhattan Av & Leonard St,40.72084,-73.94844,start
3935,Amsterdam Ave & W 131 St,40.816355,-73.954295,start
313,Washington Ave & Park Ave,40.69610226,-73.96751037,start
3850,Jefferson St & Cypress Ave,40.709070000000004,-73.92156999999999,start
4037,Roosevelt Island Tramway,40.757284000000006,-73.9536,start
3307,West End Ave & W 94 St,40.7941654,-73.974124,start
3763,Wyckoff Av & Jefferson St,40.707165,-73.923711,start
3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,start
3777,Stockholm St & Wilson Ave,40.699304,-73.92304399999999,start
217,Old Fulton St,40.70277159,-73.99383605,start
